iso3,country,year,mode_id,article,procedure,specification,category
DNK,Denmark,2020,L07,DEN 8B,Withdrawal,"Person is convicted for offences against the independence and safety of Denmark or against its constitution and supreme authorities, or the person is convicted in another country for similar offences. Loss cannot result in statelessness.",Generally applicable provision
DNK,Denmark,2020,L08,No provision,n.a.,n.a.,No provision
DNK,Denmark,2020,L09,DEN 8A,Withdrawal,Person has intentionally provided false or misleading information or held back information which was decisive for the acquisition of citizenship.,Generally applicable provision
DNK,Denmark,2020,L10,No provision,n.a.,n.a.,No provision
DNK,Denmark,2020,L11,"DEN 7(3), 8(2)",Lapse,Parent of minor loses citizenship due to residence abroad. Provision does not apply in the case of acquisition of a foreign citizenship if the other parent remains a citizen and has (shared) custody over the minor.  Provision does not apply if the minor would thereby become stateless.,Only applies if citizenship is lost on particular grounds and exceptions apply
DNK,Denmark,2020,L12,No provision,n.a.,n.a.,No provision
DNK,Denmark,2020,L13a,No provision,n.a.,n.a.,No provision
DNK,Denmark,2020,L13b,No provision,n.a.,n.a.,No provision
DNK,Denmark,2020,L14,DEN 1(2),Lapse,Person acquired citizenship as a foundling and her/his citizenship of another country is established. Person is deemed to have never acquired Danish citizenship.,Loss applies to person who has acquired citizenship as stateless person
DOM,Dominican Republic,2020,L01,No provision,n.a.,n.a.,No provision
DOM,Dominican Republic,2020,L02,"DOR 12, Par. IId, IIe",Withdrawal,"Person acquired citizenship by naturalisation and has been absent from DR territory for 10 years, or establishes permanent residence abroad within 1 year after naturalisation. Loss can result in statelessness.",Loss only applies to certain categories of citizens
DOM,Dominican Republic,2020,L03,No provision,n.a.,n.a.,No provision
DOM,Dominican Republic,2020,L04,"DOR 12, Par. IIf",Withdrawal,"Person acquired citizenship by naturalisation and, while resident in the DR, entered the state public service of another country without permission from the DR. Loss can result in statelessness.",Loss only applies to certain categories of citizens
DOM,Dominican Republic,2020,L05,No provision,n.a.,n.a.,No provision
DOM,Dominican Republic,2020,L06,No provision,n.a.,n.a.,No provision
DOM,Dominican Republic,2020,L07,"DOR 12, Par. IIa-IIc",Withdrawal,"Person acquired citizenship by naturalisation and has taken up arms against the DR, been involved in attempts to overthrow the government, or committed acts of disloyalty or ingratitude towards the country. Loss can result in statelessness.",Loss only applies to certain categories of citizens
DOM,Dominican Republic,2020,L08,"DOR 12, Par. IIg",Withdrawal,Person acquired citizenship by naturalisation and behaves him/herself immorally or acts contrary to public decency. Loss can result in statelessness.,Loss only applies to certain categories of citizens
DOM,Dominican Republic,2020,L09,"DOR 12, Par. I, Par. IIh",Withdrawal,Person acquired citizenship based on false documents or documents belonging to someone else. Loss can result in statelessness.,Generally applicable provision
DOM,Dominican Republic,2020,L10,No provision,n.a.,n.a.,No provision
DOM,Dominican Republic,2020,L11,No provision,n.a.,n.a.,No provision
DOM,Dominican Republic,2020,L12,No provision,n.a.,n.a.,No provision
DOM,Dominican Republic,2020,L13a,No provision,n.a.,n.a.,No provision
DOM,Dominican Republic,2020,L13b,No provision,n.a.,n.a.,No provision
DOM,Dominican Republic,2020,L14,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L01,ALG 18 (1),Release,Person is resident abroad and voluntarily applies for citizenship of another country. Release is only granted by decree.,Generally applicable provision (permission required)
DZA,Algeria,2020,L02,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L03,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L04,ALG 22(3) ,Withdrawal,Person is a naturalised citizen who performed services abroad that are incompatible with his/her status as an Algerian or are damaging to the Algerian State.,Loss only applies to certain categories of citizens
DZA,Algeria,2020,L05,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L06,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L07,ALG 22(1),Withdrawal,Person is a naturalised citizen and has been convicted of an act that amounts to a crime or an act affecting the fundamental interests of Algeria.,Loss only applies to certain categories of citizens
DZA,Algeria,2020,L08,ALG 22(2) ,Withdrawal,Person is a naturalised citizen who was convicted either in Algeria or abroad of a crime that entails a term of imprisonment of at least 5 years.,Loss only applies to certain categories of citizens
DZA,Algeria,2020,L09,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L10,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L11,ALG 24,Withdrawal,Person is the minor child of naturalised citizens who has had their citizenships withdrawn.,Only applies if citizenship is lost on particular grounds
DZA,Algeria,2020,L12,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L13a,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L13b,No provision,n.a.,n.a.,No provision
DZA,Algeria,2020,L14,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L01,"Const 8 (final part), ECU 80",Renunciation,Person is a citizen by naturalisation. Loss cannot result in statelessness.,Renunciation only possible if citizenship acquired other than by birth
ECU,Ecuador,2020,L02,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L03,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L04,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L05,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L06,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L07,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L08,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L09,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L10,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L11,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L12,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L13a,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L13b,No provision,n.a.,n.a.,No provision
ECU,Ecuador,2020,L14,No provision,n.a.,n.a.,No provision
EGY,Egypt,2020,L01,No provision,n.a.,n.a.,No provision
EGY,Egypt,2020,L02,EGY 15(3) ,Withdrawal,"Person is a naturalised citizen and failed to reside in Egypt for 2 consecutive years, and his absence has been without a reason acceptable to the Minister of Interior. Time limit: within 5 years after naturalisation.",Loss only applies to certain categories of citizens
EGY,Egypt,2020,L03,EGY 16(2),Withdrawal,Person joins the military service of a foreign country without a prior license from the Minister of War.,Generally applicable provision
EGY,Egypt,2020,L04,"EGY 16 (4),(6)",Withdrawal,"Person accepts a post abroad with a foreign government or a foreign or international body and remains in that post despite an order from the Ministers Council to quit that post, should his stay in such a post constitute a threat to the supreme interests of the country, and that is if he continues in such a post more than 6 months after notification to leave.",Generally applicable provision
EGY,Egypt,2020,L05,EGY 10,Withdrawal,"Person acquires citizenship of another country, except if s/he obtains permission.",Generally applicable provision but with exceptions (withdrawal)
EGY,Egypt,2020,L06,No provision,n.a.,n.a.,No provision
EGY,Egypt,2020,L07,"EGY 15(2), 16(3), 16(5)",Withdrawal,Person has committed an act such as joining a foreign military service or s/he works with a foreign or international body despite being notified not to.,Loss only applies to certain categories of citizens
EGY,Egypt,2020,L08,EGY 15(1) ,Withdrawal,Nationality can only be lost/deprived from a naturalised citizen and only possible within certain number of years after naturalisation. Crimes include for example a crime against honour or against the security of the State. ,Loss only applies to certain categories of citizens
EGY,Egypt,2020,L09,EGY 15 ,Nullification,Nationality can only be lost/deprived from a naturalised citizen and only possible within certain number of years after naturalisation. Crimes include for example a crime against honour or against the security of the State.,Loss only applies to certain categories of citizens
EGY,Egypt,2020,L10,No provision,n.a.,n.a.,No provision
EGY,Egypt,2020,L11,No provision,n.a.,n.a.,No provision
EGY,Egypt,2020,L12,No provision,n.a.,n.a.,No provision
EGY,Egypt,2020,L13a,No provision,n.a.,n.a.,No provision
EGY,Egypt,2020,L13b,No provision,n.a.,n.a.,No provision
EGY,Egypt,2020,L14,No provision,n.a.,n.a.,No provision
ERI,Eritrea,2020,L01,ERI 8(1)(b),Renunciation ,No conditions.,Generally applicable provision (citizenship can be renounced)
ERI,Eritrea,2020,L02,No provision,n.a.,n.a.,No provision
ERI,Eritrea,2020,L03,No provision,n.a.,n.a.,No provision
ERI,Eritrea,2020,L04,ERI 8(1)(d),Withdrawal,Person serves or continues to service another country in violation of an explicit provision of Eritrean law.,Generally applicable provision
ERI,Eritrea,2020,L05,ERI 8(1)(a) and (c),Withdrawal,Person voluntarily acquires another citizenship or signs an oath of allegiance to another country after publication of the 1992 Proclamation (=nationality law).,Generally applicable provision (withdrawal)
ERI,Eritrea,2020,L06,ERI 2(5),Lapse,"Person is Eritrean by birth, resides abroad and possesses foreign citizenship and does not inform the Department of Internal Affairs that s/he wishes to renounce his/her other citizenship and acquire Eritrean citizenship or, on adequate justification, to have his Eritrean citizenship accepted while maintaining a foreign citizenship.",Generally applicable provision (conditions not further specified in database)
ERI,Eritrea,2020,L07,"ERI 8(1)(e), 8(2)(b)-(c)",Withdrawal,"Person is condemned for treason by a court of law, or person is a naturalised citizen and has aided and abetted an enemy or has committed treason outside Eritrea.",Generally applicable provision
ERI,Eritrea,2020,L08,ERI 8(2)(d),Withdrawal,Person is a naturalised citizen who has been convicted of a crime and sentenced to more than 5 years imprisonment.,Loss only applies to certain categories of citizens
ERI,Eritrea,2020,L09,"ERI 3(3), 8(2)(a)",Withdrawal,"Person has acquired citizenship by fraud, deceit or concealment of decisive facts.",Generally applicable provision
ERI,Eritrea,2020,L10,"ERI 4(2)(e), 8(2)(a)",Withdrawal,Person has acquired citizenship based on renunciation of another citizenship and that renunciation is fraudulent.,Generally applicable provision
ERI,Eritrea,2020,L11,No provision,n.a.,n.a.,No provision
ERI,Eritrea,2020,L12,No provision,n.a.,n.a.,No provision
ERI,Eritrea,2020,L13a,No provision,n.a.,n.a.,No provision
ERI,Eritrea,2020,L13b,No provision,n.a.,n.a.,No provision
ERI,Eritrea,2020,L14,ERI 2(3),Lapse,Person who was presumed to be a citizen is proven otherwise.,Loss applies to person who has acquired citizenship as foundling or stateless person
ESP,Spain,2020,L01,SPA 24(2),Renunciation,Person is a citizen of another country and resides abroad. Provision does not apply in time of war.,Generally applicable provision (permission required)
ESP,Spain,2020,L02,SPA 24(3),Lapse,"Person is 21 years of age (or 19 in exceptional cases), born abroad to a citizen who was also born abroad, and resident abroad. Loss can be prevented by making a declaration expressing the desire to retain citizenship within 3 years of attaining majority or emancipation. Provision does not apply if person would thereby become stateless and in time of war.",Generally applicable provision
ESP,Spain,2020,L03,SPA 25(1)(b),Lapse,Person acquired citizenship other than by birth ('de origen') and voluntarily serves in the army of another country.  ,Loss only applies to certain categories of citizens
ESP,Spain,2020,L04,SPA 25(1)(b),Lapse,Person acquired citizenship other than by birth ('de origen') and exercises a political office in another country against the express prohibition of the Spanish government. ,Loss only applies to certain categories of citizens
ESP,Spain,2020,L05,SPA 24(1),Lapse,"Person resides abroad, acquires citizenship of another country and does not submit a declaration to retain citizenship within three years. Provision does not apply to citizens of Latin American countries, Andorra, the Philippines, Equatorial Guinea or Portugal. Provision does not apply in time of war.",Generally applicable provision but with exceptions (lapse)
ESP,Spain,2020,L06,No provision,n.a.,n.a.,No provision
ESP,Spain,2020,L07,No provision,n.a.,n.a.,No provision
